router_name,benchmark_name,task_id,domain,difficulty,trial,selected_candidate,confidence,fallback_used,success,tool_call_required,tool_call_correct,cost_usd,latency_ms,router_decision_latency_ms
Always-Cheapest Baseline (live),tau2-bench (live),tau2-0,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.0044259699999999996,38647.473307995824,0.0049009977374225855
Always-Cheapest Baseline (live),tau2-bench (live),tau2-1,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.004220860000000001,48704.743840993615,0.00960000033956021
Always-Cheapest Baseline (live),tau2-bench (live),tau2-2,multi_turn_policy,1.0,0,cheap-small,1.0,False,False,True,False,0.00449421,42041.23657000309,0.009130002581514418
Always-Cheapest Baseline (live),tau2-bench (live),tau2-3,multi_turn_policy,1.0,0,cheap-small,1.0,False,False,True,False,0.00546407,40451.018669002224,0.006019996362738311
Always-Cheapest Baseline (live),tau2-bench (live),tau2-4,multi_turn_policy,1.0,0,cheap-small,1.0,False,False,True,False,0.005488740000000001,46978.26373598946,0.008570001227781177
Always-Cheapest Baseline (live),tau2-bench (live),tau2-5,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00441802,41508.25240899576,0.008870003512129188
Always-Cheapest Baseline (live),tau2-bench (live),tau2-6,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.005622070000000001,56124.87433999195,0.006870002835057676
Always-Cheapest Baseline (live),tau2-bench (live),tau2-7,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00447816,44033.10411800339,0.011340001947246492
Always-Cheapest Baseline (live),tau2-bench (live),tau2-8,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.005610250000000001,50495.02537999069,0.009360999683849514
Always-Cheapest Baseline (live),tau2-bench (live),tau2-9,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00490309,42126.58273699344,0.009720999514684081
Always-Cheapest Baseline (live),tau2-bench (live),tau2-10,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.004067650000000001,54736.76178501046,0.006729998858645558
Always-Cheapest Baseline (live),tau2-bench (live),tau2-11,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.0052451500000000005,42589.263693007524,0.005950001650489867
Always-Cheapest Baseline (live),tau2-bench (live),tau2-12,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00312992,29813.114182994468,0.006689995643682778
Always-Cheapest Baseline (live),tau2-bench (live),tau2-13,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00434823,41040.00032300246,0.005870009772479534
Always-Cheapest Baseline (live),tau2-bench (live),tau2-14,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.0032793200000000005,35337.59262500098,0.0094299903139472
Always-Cheapest Baseline (live),tau2-bench (live),tau2-15,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.0043029,35896.76019799663,0.008129994967021048
Always-Cheapest Baseline (live),tau2-bench (live),tau2-16,multi_turn_policy,1.0,0,cheap-small,1.0,False,False,True,False,0.005162389999999999,43893.30504499958,0.008060000254772604
Always-Cheapest Baseline (live),tau2-bench (live),tau2-17,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.0016866099999999998,17548.24801000359,0.01641998824197799
Always-Cheapest Baseline (live),tau2-bench (live),tau2-18,multi_turn_policy,1.0,0,cheap-small,1.0,False,False,True,False,0.0012251,16940.0721629936,0.007730006473138928
Always-Cheapest Baseline (live),tau2-bench (live),tau2-19,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00862368,55642.003690998536,0.009280003723688424
Always-Cheapest Baseline (live),tau2-bench (live),tau2-20,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.008600400000000001,60215.4497349984,0.02496999513823539
Always-Cheapest Baseline (live),tau2-bench (live),tau2-21,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00817668,66619.50697599968,0.009709998266771436
Always-Cheapest Baseline (live),tau2-bench (live),tau2-22,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.004880350000000001,41419.41171498911,0.016649995814077556
Always-Cheapest Baseline (live),tau2-bench (live),tau2-23,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00701823,60738.20140499447,0.006160000339150429
Always-Cheapest Baseline (live),tau2-bench (live),tau2-24,multi_turn_policy,0.25,0,cheap-small,1.0,False,True,True,True,0.0029947100000000007,40220.48836600152,0.009859999408945441
Always-Strongest Baseline (live),tau2-bench (live),tau2-0,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.41676,47014.08047899895,0.013420009054243565
Always-Strongest Baseline (live),tau2-bench (live),tau2-1,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.41103500000000004,45522.370728998794,0.010310002835467458
Always-Strongest Baseline (live),tau2-bench (live),tau2-2,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.5637500000000001,46359.592239008634,0.014749995898455381
Always-Strongest Baseline (live),tau2-bench (live),tau2-3,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.49453500000000017,45668.00371698628,0.00999000621959567
Always-Strongest Baseline (live),tau2-bench (live),tau2-4,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.56431,49610.35832700145,0.0075599964475259185
Always-Strongest Baseline (live),tau2-bench (live),tau2-5,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.620835,63479.914173993166,0.011209995136596262
Always-Strongest Baseline (live),tau2-bench (live),tau2-6,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.59942,54752.37602299603,0.006840011337772012
Always-Strongest Baseline (live),tau2-bench (live),tau2-7,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.6019800000000001,55187.67629000649,0.02815999323502183
Always-Strongest Baseline (live),tau2-bench (live),tau2-8,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.5991700000000002,57740.90731899196,0.013540004147216678
Always-Strongest Baseline (live),tau2-bench (live),tau2-9,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.5542150000000001,64334.06366099371,0.009659997886046767
Always-Strongest Baseline (live),tau2-bench (live),tau2-10,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.41373000000000004,51714.560496999184,0.006620000931434333
Always-Strongest Baseline (live),tau2-bench (live),tau2-11,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.41958499999999993,44538.476116998936,0.009659997886046767
Always-Strongest Baseline (live),tau2-bench (live),tau2-12,multi_turn_policy,1.0,0,strong-frontier,1.0,False,False,True,False,0.527655,58999.7651320009,0.0072900002123788
Always-Strongest Baseline (live),tau2-bench (live),tau2-13,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.4249600000000001,42649.812037998345,0.009270006557926536
Always-Strongest Baseline (live),tau2-bench (live),tau2-14,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.376845,42263.79500300391,0.005990004865452647
Always-Strongest Baseline (live),tau2-bench (live),tau2-15,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.529495,46592.56668199669,0.012300006346777081
Always-Strongest Baseline (live),tau2-bench (live),tau2-16,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.7037,58291.204299006495,0.006090005626901984
Always-Strongest Baseline (live),tau2-bench (live),tau2-17,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.30865000000000004,31934.26645800355,0.006119997124187648
Always-Strongest Baseline (live),tau2-bench (live),tau2-18,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.483355,46690.06265400094,0.006689995643682778
Always-Strongest Baseline (live),tau2-bench (live),tau2-19,multi_turn_policy,1.0,0,strong-frontier,1.0,False,False,True,False,0.6327050000000001,61825.17234698753,0.01270999200642109
Always-Strongest Baseline (live),tau2-bench (live),tau2-20,multi_turn_policy,1.0,0,strong-frontier,1.0,False,False,True,False,0.64373,60396.19530799973,0.014129996998235583
Always-Strongest Baseline (live),tau2-bench (live),tau2-21,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.607985,55722.15862199664,0.007880007615312934
Always-Strongest Baseline (live),tau2-bench (live),tau2-22,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.6200000000000001,62743.704100998,0.007809998351149261
Always-Strongest Baseline (live),tau2-bench (live),tau2-23,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,1.0057850000000002,71540.79409300175,0.009979994501918554
Always-Strongest Baseline (live),tau2-bench (live),tau2-24,multi_turn_policy,0.25,0,strong-frontier,1.0,False,True,True,True,0.39888500000000005,47988.99581699516,0.006389993359334767
Random Baseline (live),tau2-bench (live),tau2-0,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.004980729999999999,44208.554508993984,0.03128999378532171
Random Baseline (live),tau2-bench (live),tau2-1,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00464549,41150.21669398993,0.03563000063877553
Random Baseline (live),tau2-bench (live),tau2-2,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.26181599999999994,51124.84190901159,0.066359993070364
Random Baseline (live),tau2-bench (live),tau2-3,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.25456500000000004,45655.24293600174,0.04038099723402411
Random Baseline (live),tau2-bench (live),tau2-4,multi_turn_policy,1.0,0,cheap-small,1.0,False,False,True,False,0.00488626,37880.089823011076,0.036650002584792674
Random Baseline (live),tau2-bench (live),tau2-5,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.006219720000000001,49672.86675599462,0.03614999877754599
Random Baseline (live),tau2-bench (live),tau2-6,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.6161200000000001,64987.57219300023,0.03628000558819622
Random Baseline (live),tau2-bench (live),tau2-7,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.33803399999999995,64504.75066700892,0.051049995818175375
Random Baseline (live),tau2-bench (live),tau2-8,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.30600299999999997,54232.915255008265,0.03828000626526773
Random Baseline (live),tau2-bench (live),tau2-9,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00452288,41516.56500599347,0.04811999679077417
Random Baseline (live),tau2-bench (live),tau2-10,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.40192500000000003,46946.36046500818,0.045231005060486495
Random Baseline (live),tau2-bench (live),tau2-11,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.41784000000000004,44345.98481601279,0.041530001908540726
Random Baseline (live),tau2-bench (live),tau2-12,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00339723,33288.13567999168,0.03697999636642635
Random Baseline (live),tau2-bench (live),tau2-13,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.422605,52602.17320000811,0.03745000867638737
Random Baseline (live),tau2-bench (live),tau2-14,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00307827,30051.7967009946,0.04787999205291271
Random Baseline (live),tau2-bench (live),tau2-15,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.0052144999999999995,48638.344712002436,0.04370001261122525
Random Baseline (live),tau2-bench (live),tau2-16,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,0.76654,62561.49421299051,0.03678999200928956
Random Baseline (live),tau2-bench (live),tau2-17,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00198813,20389.4711239991,0.05201999738346785
Random Baseline (live),tau2-bench (live),tau2-18,multi_turn_policy,1.0,0,cheap-small,1.0,False,False,True,False,0.0038071100000000003,42394.17154199327,0.037480000173673034
Random Baseline (live),tau2-bench (live),tau2-19,multi_turn_policy,1.0,0,mid-general,1.0,False,False,True,False,0.24836399999999995,47007.198598003015,0.038080004742369056
Random Baseline (live),tau2-bench (live),tau2-20,multi_turn_policy,1.0,0,mid-general,1.0,False,False,True,False,0.37988099999999997,71309.180028009,0.040440005250275135
Random Baseline (live),tau2-bench (live),tau2-21,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.366504,71350.69101798581,0.05283000064082444
Random Baseline (live),tau2-bench (live),tau2-22,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.33401400000000003,53557.473573004245,0.04723999882116914
Random Baseline (live),tau2-bench (live),tau2-23,multi_turn_policy,1.0,0,strong-frontier,1.0,False,True,True,True,1.0141049999999998,72749.61004999932,0.047469991841353476
Random Baseline (live),tau2-bench (live),tau2-24,multi_turn_policy,0.25,0,cheap-small,1.0,False,True,True,True,0.0033651,44903.94332099822,0.04090000584255904
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-0,multi_turn_policy,1.0,0,mid-general,1.0,False,False,True,False,0.266709,61134.93007099896,0.012060001608915627
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-1,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.232173,49350.79486698669,0.012470001820474863
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-2,multi_turn_policy,1.0,0,cheap-small,1.0,False,False,True,False,0.00484311,40262.513637004304,0.011879994417540729
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-3,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00436886,33242.83085600473,0.018049991922453046
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-4,multi_turn_policy,1.0,0,cheap-small,1.0,False,False,True,False,0.00468337,37971.465902999626,0.017450001905672252
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-5,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.35771400000000003,91116.68958200607,0.01365999924018979
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-6,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.326418,64380.52566400438,0.01304999750573188
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-7,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.316296,63847.44306700304,0.02173999382648617
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-8,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.32831999999999995,76087.45017800538,0.019539991626515985
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-9,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.307026,61451.90880099835,0.018890001229010522
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-10,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.18413400000000002,37916.797771991696,0.015879995771683753
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-11,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.23672099999999996,46377.71648200578,0.018740000086836517
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-12,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.18868200000000002,44480.37237599783,0.010799994925037026
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-13,multi_turn_policy,1.0,0,mid-general,1.0,False,True,True,True,0.23615100000000003,49845.38813999097,0.017239988665096462
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-14,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00311962,32794.771130997106,0.01767999492585659
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-15,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00534422,46192.15702000656,0.010050003766082227
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-16,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.00491687,51201.62072899984,0.010830000974237919
Prompt-Length Heuristic Baseline (live),tau2-bench (live),tau2-17,multi_turn_policy,1.0,0,cheap-small,1.0,False,True,True,True,0.0018251600000000002,23523.056951002218,0.012970005627721548
