router_name,benchmark_name,task_id,domain,difficulty,trial,selected_candidate,confidence,fallback_used,success,tool_call_required,tool_call_correct,cost_usd,latency_ms,router_decision_latency_ms
Always-Cheapest Baseline (live),WebArena (live),webarena-21,web_navigation,0.468,0,cheap-small,1.0,False,False,False,,0.0008474000000000001,38969.38332699938,0.005269990651868284
Always-Cheapest Baseline (live),WebArena (live),webarena-22,web_navigation,0.465,0,cheap-small,1.0,False,False,False,,0.00169125,69820.19377101096,0.0108700041892007
Always-Cheapest Baseline (live),WebArena (live),webarena-23,web_navigation,0.47400000000000003,0,cheap-small,1.0,False,False,False,,0.0008577000000000001,35556.45580799319,0.008999995770864189
Always-Cheapest Baseline (live),WebArena (live),webarena-24,web_navigation,0.466,0,cheap-small,1.0,False,True,False,,0.0007808000000000001,34072.29018698854,0.009680006769485772
Always-Cheapest Baseline (live),WebArena (live),webarena-25,web_navigation,0.46900000000000003,0,cheap-small,1.0,False,False,False,,0.0008750000000000001,41358.69860199455,0.014359990018419921
Always-Cheapest Baseline (live),WebArena (live),webarena-26,web_navigation,0.48000000000000004,0,cheap-small,1.0,False,False,False,,0.0008756,41160.75212399301,0.008880000677891076
Always-Cheapest Baseline (live),WebArena (live),webarena-44,web_navigation,0.41800000000000004,0,cheap-small,1.0,False,True,False,,0.0008575000000000001,25256.366612011334,0.009499999578110874
Always-Cheapest Baseline (live),WebArena (live),webarena-45,web_navigation,0.437,0,cheap-small,1.0,False,False,False,,0.0011543500000000002,36447.93754800048,0.007080001523718238
Always-Cheapest Baseline (live),WebArena (live),webarena-46,web_navigation,0.437,0,cheap-small,1.0,False,False,False,,0.00236535,53857.45856098947,0.008629998774267733
Always-Cheapest Baseline (live),WebArena (live),webarena-47,web_navigation,0.52,0,cheap-small,1.0,False,False,False,,0.0006328,29634.207600989612,0.009969997336156666
Always-Cheapest Baseline (live),WebArena (live),webarena-48,web_navigation,0.525,0,cheap-small,1.0,False,False,False,,0.0006332,28535.30572100135,0.009009992936626077
Always-Cheapest Baseline (live),WebArena (live),webarena-49,web_navigation,0.525,0,cheap-small,1.0,False,False,False,,0.0006332,28731.24969001219,0.010289993952028453
Always-Cheapest Baseline (live),WebArena (live),webarena-50,web_navigation,0.519,0,cheap-small,1.0,False,False,False,,0.0006328,28848.15870199236,0.009010007488541305
Always-Cheapest Baseline (live),WebArena (live),webarena-51,web_navigation,0.524,0,cheap-small,1.0,False,False,False,,0.0006332,29393.78366699384,0.006810005288571119
