router_name,benchmark_name,task_id,domain,difficulty,trial,selected_candidate,confidence,fallback_used,success,tool_call_required,tool_call_correct,cost_usd,latency_ms
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0000,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.00119,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0001,qa_reasoning,0.5,0,strong-frontier,0.6,False,True,False,,0.007430000000000001,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0002,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.0025700000000000002,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0003,qa_reasoning,0.0,0,strong-frontier,0.6,False,True,False,,0.0013100000000000002,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0004,qa_reasoning,0.5833333333333333,0,strong-frontier,0.6,False,True,False,,0.01344,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0005,qa_reasoning,0.33333333333333337,0,mid-general,0.6,False,True,False,,0.000117,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0006,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,True,False,,0.0014500000000000001,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0007,qa_reasoning,0.41666666666666663,0,strong-frontier,0.6,False,True,False,,0.0093,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0008,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.0032500000000000003,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0009,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.00235,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0010,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.00238,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0011,qa_reasoning,0.6666666666666667,0,cheap-small,0.6,False,False,False,,2.22e-05,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0012,qa_reasoning,0.33333333333333337,0,cheap-small,0.6,False,True,False,,1.8599999999999998e-05,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0013,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.00163,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0014,qa_reasoning,0.0,0,strong-frontier,0.6,False,True,False,,0.00086,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0015,qa_reasoning,0.6666666666666667,0,cheap-small,0.6,False,False,False,,1.6800000000000002e-05,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0016,qa_reasoning,0.33333333333333337,0,cheap-small,0.6,False,True,False,,8.08e-05,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0017,qa_reasoning,1.0,0,strong-frontier,0.6,False,False,False,,0.00073,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0018,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.011279999999999998,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0019,qa_reasoning,1.0,0,strong-frontier,0.6,False,False,False,,0.00077,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0020,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.00091,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0021,qa_reasoning,0.25,0,strong-frontier,0.6,False,True,False,,0.00825,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0022,qa_reasoning,1.0,0,strong-frontier,0.6,False,False,False,,0.00227,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0023,qa_reasoning,0.0,0,mid-general,0.6,False,True,False,,0.000145,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0024,qa_reasoning,0.5833333333333333,0,strong-frontier,0.6,False,False,False,,0.00799,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0025,qa_reasoning,1.0,0,strong-frontier,0.6,False,False,False,,0.00099,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0026,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,True,False,,0.00231,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0027,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.00181,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0028,qa_reasoning,0.0,0,strong-frontier,0.6,False,True,False,,0.00102,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0029,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,True,False,,0.00321,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0030,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.00079,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0031,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,False,False,,0.00471,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0032,qa_reasoning,0.0,0,strong-frontier,0.6,False,True,False,,0.0008200000000000001,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0033,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.0010600000000000002,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0034,qa_reasoning,0.0,0,strong-frontier,0.6,False,True,False,,0.00094,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0035,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.00141,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0036,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.00243,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0037,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,False,False,,0.00117,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0038,qa_reasoning,0.33333333333333337,0,cheap-small,0.6,False,False,False,,4.720000000000001e-05,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0039,qa_reasoning,0.8333333333333334,0,strong-frontier,0.6,False,False,False,,0.010020000000000001,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0040,qa_reasoning,0.5833333333333333,0,strong-frontier,0.6,False,True,False,,0.00542,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0041,qa_reasoning,0.6666666666666667,0,strong-frontier,0.6,False,False,False,,0.00093,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0042,qa_reasoning,0.33333333333333337,0,strong-frontier,0.6,False,True,False,,0.00174,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0043,qa_reasoning,0.41666666666666663,0,strong-frontier,0.6,False,True,False,,0.00918,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0044,qa_reasoning,0.6666666666666667,0,cheap-small,0.6,False,False,False,,2.02e-05,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0045,qa_reasoning,0.41666666666666663,0,strong-frontier,0.6,False,True,False,,0.00938,
NVIDIA AI Blueprint LLM Router (live),RouterBench (live),routerbench-0046,qa_reasoning,0.5,0,strong-frontier,0.6,False,True,False,,0.00826,
